id,subject,book_id
24410,"Addison, Joseph, 1672-1719",53644
27211,Jewish literature,46701
2010,English wit and humor,49309
3673,"English wit and humor, Pictorial",49309
12429,Scottish wit and humor,49309
12872,Swedish wit and humor,15731
183,New York (N.Y.) -- Fiction,20629
511,Humorous stories,20629
11656,Private secretaries -- Fiction,20629
5500,German wit and humor,53459
12952,Wit and humor -- History and criticism,34275
1932,Caricatures and cartoons -- Great Britain,44801
3673,"English wit and humor, Pictorial",44801
511,Humorous stories,1925
4931,French literature -- 19th century,1925
5244,France -- Social life and customs -- Fiction,1925
5488,"Short stories, French -- Translations into English",1925
511,Humorous stories,56963
7083,Storytellers -- Fiction,56963
16500,Blacksmiths -- Fiction,56963
32312,English fiction -- Irish authors,56963
1315,Authors,32328
2644,Authorship,32328
6219,Italian wit and humor,47138
94,Short stories,20229
233,Wit and humor,20229
2010,English wit and humor,20229
11484,Irish wit and humor,20229
12429,Scottish wit and humor,20229
480,American wit and humor,43013
20004,Nature study -- Humor,43013
3673,"English wit and humor, Pictorial",45784
7258,Marriage -- Humor,5899
511,Humorous stories,39778
3354,Toys -- Juvenile fiction,39778
3961,Voyages and travels -- Juvenile fiction,39778
23512,Playmates -- Juvenile fiction,39778
511,Humorous stories,42878
5232,Voyages and travels -- Fiction,42878
12294,"Voyages, Imaginary -- Fiction",42878
25240,Tall tales,42878
11749,Portuguese literature -- 19th century,24464
11872,Caricatures and cartoons -- United States,58878
13934,"American wit and humor, Pictorial",58878
3673,"English wit and humor, Pictorial",45784
2010,English wit and humor,934
2445,"Humorous poetry, English",934
10530,"Songs, English -- Texts",934
6882,Ku Klux Klan (19th century),33324
550,Natural selection,58333
1138,Human beings -- Origin,58333
3926,Human evolution,58333
32985,"Darwin, Charles, 1809-1882 -- Humor",58333
32986,Gorilla -- Behavior,58333
1008,Animals -- Juvenile fiction,6141
1414,Conduct of life -- Juvenile fiction,6141
2493,Boys -- Conduct of life -- Juvenile fiction,6141
3544,Kidnapping -- Juvenile fiction,6141
3568,Fathers and sons -- Juvenile fiction,6141
3674,"Wit and humor, Juvenile",6141
3958,Indians of North America -- Juvenile fiction,6141
3960,Adventure and adventurers -- Juvenile fiction,6141
3961,Voyages and travels -- Juvenile fiction,6141
9069,Outdoor life -- Juvenile fiction,6141
12376,Cowboys -- Juvenile fiction,6141
17489,Train robberies -- Juvenile fiction,6141
17490,Ransom -- Juvenile fiction,6141
5500,German wit and humor,52985
480,American wit and humor,10870
1147,"Twain, Mark, 1835-1910",2987
4958,"Authors, American -- 19th century -- Biography",2987
7460,Journalists -- United States -- Biography,2987
8554,"Humorists, American -- 19th century -- Biography",2987
1668,Ireland -- Social life and customs,22264
9799,"Civilization, Celtic, in literature",22264
9800,Language and culture -- Ireland,22264
11482,Irish literature -- History and criticism,22264
11483,"National characteristics, Irish",22264
11484,Irish wit and humor,22264
2281,Nonsense verses,36782
3384,Humorous poetry,36782
21536,Biographical poetry,36782
511,Humorous stories,22872
5837,United States -- Social life and customs -- 20th century -- Fiction,22872
6174,Newspapers -- Fiction,22872
2445,"Humorous poetry, English",35059
511,Humorous stories,18207
5093,Conversation -- Fiction,18207
5296,Boardinghouses -- Fiction,18207
2010,English wit and humor,45700
3673,"English wit and humor, Pictorial",45700
22866,Europe -- Description and travel -- Humor,45700
138,Fantasy fiction,59775
511,Humorous stories,59775
642,"World War, 1914-1918 -- Fiction",59775
2687,Soldiers -- Fiction,59775
10701,Jinn -- Fiction,59775
6219,Italian wit and humor,18088
188,Dogs -- Fiction,44146
511,Humorous stories,44146
511,Humorous stories,20584
1375,"Short stories, American",20584
480,American wit and humor,40145
9237,"Satire, American",40145
23734,"Almanacs, American",40145
23735,United States -- Social life and customs -- Humor,40145
4788,Spanish fiction,44309
25972,"Humorous stories, Spanish",44309
1037,Children's poetry,10796
3674,"Wit and humor, Juvenile",10796
16230,Bulls -- Juvenile poetry,10796
4734,German poetry -- Translations into English,35848
5500,German wit and humor,35848
511,Humorous stories,19586
2560,Clergy -- Fiction,19586
2828,Ireland -- Fiction,19586
480,American wit and humor,16929
8717,"World War, 1914-1918 -- Humor",16929
511,Humorous stories,2025
2481,Young women -- Fiction,2025
36,Science fiction,42135
94,Short stories,42135
511,Humorous stories,42135
2616,Extraterrestrial beings -- Fiction,42135
4575,Human-alien encounters -- Fiction,42135
5163,College students -- Fiction,42135
17570,Tutors and tutoring -- Fiction,42135
511,Humorous stories,39506
2545,Mate selection -- Fiction,39506
2622,Italy -- Fiction,39506
5434,Millionaires -- Fiction,39506
2445,"Humorous poetry, English",35059
538,Comedy,16233
12952,Wit and humor -- History and criticism,16233
20992,Baseball -- Poetry,35243
20993,Baseball -- Humor,35243
5005,Paris (France) -- Description and travel,31042
14721,"French wit and humor, Pictorial",31042
480,American wit and humor,32335
1036,American poetry,32335
1414,Conduct of life -- Juvenile fiction,57844
2493,Boys -- Conduct of life -- Juvenile fiction,57844
3558,Brothers and sisters -- Juvenile fiction,57844
3674,"Wit and humor, Juvenile",57844
6590,Practical jokes -- Juvenile fiction,57844
10497,Play -- Juvenile fiction,57844
11507,Amusements -- Juvenile fiction,57844
11508,Parent and child -- Juvenile fiction,57844
13515,Portuguese poetry -- 19th century,34952
16042,Sonnets,34952
511,Humorous stories,31533
4498,Sweden -- Fiction,31533
18999,Skåne (Sweden) -- Fiction,31533
19000,"Short stories, Swedish",31533
455,"Lincoln, Abraham, 1809-1865",58850
33201,"Lincoln, Abraham, 1809-1865 -- Humor",58850
56,Essays,24595
233,Wit and humor,24595
1366,Australia -- Fiction,3677
2600,Rural families -- Fiction,3677
2677,Farm life -- Fiction,3677
6733,Australia -- Social life and customs -- Fiction,3677
17878,"Humorous stories, Australian",3677
188,Dogs -- Fiction,51306
29657,Dogs -- Humor,51306
5500,German wit and humor,47318
511,Humorous stories,9904
517,Autobiographical fiction,9904
2536,Bildungsromans,9904
2540,Young men -- Fiction,9904
2701,"Great Britain -- History -- Victoria, 1837-1901 -- Fiction",9904
1683,Europe -- Description and travel,29463
1932,Caricatures and cartoons -- Great Britain,29463
3673,"English wit and humor, Pictorial",29463
30166,Theater -- Humor,52491
1366,Australia -- Fiction,3677
2600,Rural families -- Fiction,3677
2677,Farm life -- Fiction,3677
6733,Australia -- Social life and customs -- Fiction,3677
17878,"Humorous stories, Australian",3677
22111,Church of England -- Humor,37347
480,American wit and humor,32335
1036,American poetry,32335
1683,Europe -- Description and travel,29463
1932,Caricatures and cartoons -- Great Britain,29463
3673,"English wit and humor, Pictorial",29463
5500,German wit and humor,47318
56,Essays,24595
233,Wit and humor,24595
455,"Lincoln, Abraham, 1809-1865",58850
33201,"Lincoln, Abraham, 1809-1865 -- Humor",58850
511,Humorous stories,31533
4498,Sweden -- Fiction,31533
18999,Skåne (Sweden) -- Fiction,31533
19000,"Short stories, Swedish",31533
13515,Portuguese poetry -- 19th century,34952
16042,Sonnets,34952
1414,Conduct of life -- Juvenile fiction,57844
2493,Boys -- Conduct of life -- Juvenile fiction,57844
3558,Brothers and sisters -- Juvenile fiction,57844
3674,"Wit and humor, Juvenile",57844
6590,Practical jokes -- Juvenile fiction,57844
10497,Play -- Juvenile fiction,57844
11507,Amusements -- Juvenile fiction,57844
11508,Parent and child -- Juvenile fiction,57844
1012,Authorship -- Humor,2566
1013,Literature -- Humor,2566
5500,German wit and humor,48425
28,Drama,54063
23650,Amateur plays,54063
3673,"English wit and humor, Pictorial",39604
12872,Swedish wit and humor,54935
335,Satire,44219
511,Humorous stories,44219
7031,Infants -- Fiction,44219
25907,Incubators (Pediatrics) -- Fiction,44219
56,Essays,25624
845,France -- Description and travel,25624
1897,England -- Description and travel,25624
2010,English wit and humor,25624
183,New York (N.Y.) -- Fiction,27212
511,Humorous stories,27212
14855,Lawyers -- Fiction,27212
18532,Costume -- Fiction,27212
511,Humorous stories,33728
2546,Mothers and daughters -- Fiction,33728
11657,"World War, 1914-1918 -- United States -- Fiction",33728
13629,Dancers -- Fiction,33728
17731,New York (N.Y.) -- Social life and customs -- 20th century -- Fiction,33728
1262,"Humorous stories, American",5842
1263,United States -- Social life and customs -- Fiction,5842
480,American wit and humor,51962
447,Feminism -- Fiction,59283
511,Humorous stories,59283
2767,Sex role -- Fiction,59283
13340,Women's rights -- Fiction,59283
31834,Travelers -- Humor,56483
31835,Merchants -- Humor,56483
480,American wit and humor,1891
18168,Children's literature -- History and criticism,1891
18169,Dime novels -- History and criticism,1891
94,Short stories,12151
511,Humorous stories,12151
4532,Women -- Humor,55671
3673,"English wit and humor, Pictorial",42299
16665,Great Britain -- Social life and customs -- 19th century -- Caricatures and cartoons,42299
24930,Great Britain -- Social life and customs -- 19th century -- Poetry,42299
3371,"Omar Khayyam -- Parodies, imitations, etc.",31467
3384,Humorous poetry,31467
18944,Bachelors -- Poetry,31467
480,American wit and humor,19668
480,American wit and humor,42122
23441,"Roosevelt, Theodore, 1858-1919 -- Humor",39657
23442,"Campaign literature, 1912 -- Republican",39657
23443,"Carroll, Lewis, 1832-1898 -- Parodies, imitations, etc.",39657
511,Humorous stories,358
2487,Love stories,358
5233,Automobiles -- Fiction,358
18457,Automobile driving -- Fiction,358
511,Humorous stories,19966
12535,Politicians -- United States -- Fiction,19966
231,Literature,59018
12872,Swedish wit and humor,56350
2325,Alphabets,23619
3673,"English wit and humor, Pictorial",23619
3674,"Wit and humor, Juvenile",23619
189,"Humorous stories, English",21931
4276,Sailors -- Fiction,21931
5315,Seafaring life -- Fiction,21931
193,"World War, 1914-1918 -- Poetry",56357
4071,"Humorous poetry, American",56357
11872,Caricatures and cartoons -- United States,56357
480,American wit and humor,47097
511,Humorous stories,12269
642,"World War, 1914-1918 -- Fiction",12269
2540,Young men -- Fiction,12269
2696,Scotland -- Fiction,12269
3173,Man-woman relationships -- Fiction,12269
12872,Swedish wit and humor,56117
2445,"Humorous poetry, English",36543
151,Mississippi River -- Description and travel,48397
152,Mississippi River Valley -- Social life and customs -- 19th century,48397
4958,"Authors, American -- 19th century -- Biography",48397
5574,Pilots and pilotage -- Mississippi River,48397
5575,"Twain, Mark, 1835-1910 -- Travel -- Mississippi River",48397
25,Fiction,5675
189,"Humorous stories, English",5675
4674,"Short stories, English",5675
104,England -- Social life and customs -- 19th century -- Fiction,45539
511,Humorous stories,45539
2661,Brothers and sisters -- Fiction,45539
20395,Bachelors -- Fiction,45539
2010,English wit and humor,49370
28631,Anecdotes -- England,49370
1147,"Twain, Mark, 1835-1910",2982
4958,"Authors, American -- 19th century -- Biography",2982
7460,Journalists -- United States -- Biography,2982
8554,"Humorists, American -- 19th century -- Biography",2982
131,Fairy tales,49750
138,Fantasy fiction,49750
1415,Children's stories,49750
3674,"Wit and humor, Juvenile",49750
480,American wit and humor,19829
9706,"Fables, American",19829
511,Humorous stories,7196
2536,Bildungsromans,7196
2604,Boys -- Fiction,7196
2614,Male friendship -- Fiction,7196
2849,Adventure stories,7196
3470,Missouri -- Fiction,7196
3967,"Sawyer, Tom (Fictitious character) -- Fiction",7196
5111,Child witnesses -- Fiction,7196
7019,Runaway children -- Fiction,7196
7020,Mississippi River Valley -- Fiction,7196
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",48393
12426,Women in the Bible -- Humor,20236
12427,Sex role -- Biblical teaching -- Humor,20236
12428,Domestic relations -- Biblical teaching -- Humor,20236
31498,Lawyers -- France -- Humor,55233
31499,Law -- France -- Humor,55233
31500,Paris (France) -- Social life and customs -- 18th century,55233
381,Medicine -- Anecdotes,1890
727,"Operations, Surgical",1890
18170,Medicine -- Humor,1890
4110,"Humorous stories, Canadian",7821
8585,Canada -- Social life and customs -- Fiction,7821
9673,"Slick, Sam (Fictitious character) -- Fiction",7821
9674,Canadians -- England -- Fiction,7821
10959,Love -- Humor,56269
14722,"English drama -- Early modern and Elizabethan, 1500-1600",10925
29517,"Johnson, Samuel, 1709-1784 -- Humor",51017
4714,Alphabet rhymes,41423
24377,"Art, Modern -- 20th century -- Humor",41423
24378,Cubism -- Humor,41423
24379,"Armory Show (1913 : New York, N.Y.)",41423
480,American wit and humor,12832
25,Fiction,47368
1123,Detective and mystery stories,47368
4110,"Humorous stories, Canadian",47368
12154,"Doyle, Arthur Conan, 1859-1930 -- Parodies, imitations, etc.",47368
511,Humorous stories,15719
14255,Swedish fiction,15719
3673,"English wit and humor, Pictorial",46349
511,Humorous stories,19265
511,Humorous stories,12609
1263,United States -- Social life and customs -- Fiction,12609
21377,Lectures and lecturing -- United States,36026
480,American wit and humor,3276
511,Humorous stories,8526
2570,Diary fiction,8526
4907,Bible. Genesis -- History of Biblical events -- Fiction,8526
9099,Eve (Biblical figure) -- Fiction,8526
4112,"World War, 1914-1918 -- Humor, caricatures, etc.",37561
335,Satire,49404
511,Humorous stories,49404
2786,Russia -- Social life and customs -- 1533-1917 -- Fiction,49404
18326,Swindlers and swindling -- Russia -- Fiction,49404
